PERMNO,NAMEDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,BEGEXCHDATE,ENDEXCHDATE
12026,2010-07-16,11,3,9999,74733T10,QLIK,QLIK TECHNOLOGIES INC,2010-07-16,2016-08-22
12027,2016-05-12,12,3,9999,83172R20,SMT,SMART TECHNOLOGIES INC,2010-07-15,2016-09-14
12030,2010-07-08,11,3,6719,88603110,THTI,T H T HEAT TRANSFER TECHNOL INC,2010-07-08,2016-01-13
12032,2010-07-13,11,3,1000,98978F20,ZOOG,ZOO ENTERTAINMENT INC,2010-07-07,2011-11-18
12034,2021-07-06,75,4,6726,85207H10,PHYS,SPROTT PHYSICAL GOLD TRUST,2010-02-26,2023-12-29
12035,2020-05-18,73,4,6726,00162Q45,AMLP,ALPS E T F TRUST,2010-08-25,2023-12-29
12036,2021-04-01,11,1,4789,36144810,GATX,G A T X CORP,1925-12-31,2023-12-29
12038,2010-08-06,31,1,8299,02322P10,AMBO,AMBOW EDUCATION HOLDING LTD,2010-08-06,2013-03-22
12039,2017-12-26,44,1,6733,09248X10,BBN,BLACKROCK TAXABLE MUNI BOND TR,2010-08-27,2023-12-29
12043,2011-06-14,31,1,3841,16890V10,KH,CHINA KANGHUI HOLDINGS,2010-08-11,2012-10-31
12047,2016-10-19,73,4,6726,19762B80,INXX,COLUMBIA E T F TRUST II,2010-08-11,2019-06-14
12049,2010-08-30,11,2,1041,38068T10,GORO,GOLD RESOURCE CORP,2010-08-30,2023-12-29
12051,2011-06-14,11,1,7372,46118H10,IL,INTRALINKS HOLDINGS INC,2010-08-06,2017-01-19
12052,2014-01-22,11,1,3721,36955010,GD,GENERAL DYNAMICS CORP,1926-01-28,2023-12-29
12054,2021-09-01,73,4,6726,92189F76,GLIN,VANECK E T F TRUST,2010-08-25,2023-12-29
12056,2010-08-16,11,2,3692,64384710,NEWN,NEW ENERGY SYSTEMS GROUP,2010-08-16,2013-04-16
12057,2015-01-29,12,2,1081,75381M10,REE,RARE ELEMENT RESOURCES LTD,2010-08-18,2016-02-26
12059,2010-08-06,73,4,6726,80852485,SCHR,SCHWAB STRATEGIC TRUST,2010-08-06,2023-12-29
12060,2021-08-02,11,1,3511,36960430,GE,GENERAL ELECTRIC CO,1925-12-31,2023-12-29
12062,2001-11-01,11,1,8071,50540R40,LH,LABORATORY CORP AMERICA HLDGS,1988-07-07,2023-12-29
12063,2011-11-23,11,3,2835,73244940,PARD,PONIARD PHARMACEUTICALS INC,1988-08-11,2011-12-30
12064,2010-08-06,73,4,6726,80852486,SCHO,SCHWAB STRATEGIC TRUST,2010-08-06,2023-12-29
12065,2010-08-06,73,4,6726,80852487,SCHP,SCHWAB STRATEGIC TRUST,2010-08-06,2023-12-29
12066,2021-03-29,74,4,6722,91171710,USCI,UNITED STATES COMMODITY IND FUND,2010-08-10,2023-12-29
12067,1988-08-11,11,3,3350,67000810,NVLS,NOVELLUS SYSTEMS INC,1988-08-11,2012-06-04
12068,2013-08-14,11,3,6021,68003310,ONB,OLD NATIONAL BANCORP,1984-06-04,2023-12-29
12070,2012-06-29,48,1,6798,96608420,WSR,WHITESTONE REIT,2010-08-26,2023-12-29
12072,1997-01-02,18,1,6798,70159Q10,PKY,PARKWAY PROPERTIES INC,1982-11-01,2016-10-05
12073,2007-04-16,11,3,6036,71270410,PBCT,PEOPLES UNITED FINANCIAL INC,1988-07-06,2022-04-01
12074,2001-12-03,11,1,1389,74153Q10,PDE,PRIDE INTERNATIONAL INC DEL,1988-09-06,2011-05-31
12075,2010-08-09,73,4,6726,97717X86,ELD,WISDOMTREE TRUST,2010-08-09,2023-12-29
12076,2008-09-11,12,1,5944,G8127610,SIG,SIGNET JEWELERS LTD,2008-09-11,2023-12-29
12077,2010-08-05,12,3,9999,M2809110,DMED,D MEDICAL INDUSTRIES LTD,2010-08-05,2012-07-25
12078,2020-03-19,11,2,3841,28540910,ELMD,ELECTROMED INC,2010-08-13,2023-12-29
12080,2010-08-05,11,3,9999,38269P10,GMAN,GORDMANS STORES INC,2010-08-05,2017-03-21
12081,2010-08-11,11,3,9999,58449C10,MDMD,MEDIAMIND TECHNOLOGIES INC,2010-08-11,2011-07-26
12082,2010-08-12,12,3,9999,V5633W10,MMYT,MAKEMYTRIP LTD,2010-08-12,2023-12-29
12084,2010-08-06,12,3,9999,N6596X10,NXPI,N X P SEMICONDUCTORS N V,2010-08-06,2023-12-29
12085,2010-08-06,11,3,9999,67059M10,PATH,NUPATHE INC,2010-08-06,2014-02-21
12088,2011-01-03,11,3,6022,70086Y10,PSTB,PARK STERLING BANK NEW,2010-08-13,2017-11-30
12089,2010-08-12,11,3,9999,75606N10,RP,REALPAGE INC,2010-08-12,2021-04-21
12090,2010-08-03,11,3,9999,89685K10,TSRX,TRIUS THERAPEUTICS INC,2010-08-03,2013-09-11
12093,2019-08-13,18,1,7375,21870Q10,COR,CORESITE REALTY CORP,2010-09-23,2021-12-27
12097,2010-09-28,31,1,5812,22238M10,CCSC,COUNTRY STYLE CKG RST CHN CO LTD,2010-09-28,2016-04-20
12098,2016-10-19,73,4,6726,19762B50,ECON,COLUMBIA E T F TRUST II,2010-09-14,2023-12-29
12101,2011-06-14,31,1,3829,29034810,ELT,ELSTER GROUP S E,2010-09-30,2012-08-28
12103,2019-09-09,14,1,6722,33738E10,FSD,FIRST TRUST HIGH INC LNG SHRT FD,2010-09-28,2023-12-29
12104,2010-09-15,12,2,2834,42291010,HBP,HELIX BIOPHARMA CORP,2010-09-15,2012-07-19
12105,2016-02-02,73,3,6726,46428912,ENZL,ISHARES TRUST,2010-09-02,2023-12-29
12106,2008-01-07,11,3,6035,92934C10,WSB,W S B HOLDINGS INC,1988-08-12,2013-05-10
12109,2016-02-02,73,3,6726,46428913,EWZS,ISHARES TRUST,2010-09-29,2023-12-29
12140,2005-08-10,11,1,3761,38238810,GR,GOODRICH CORP,1925-12-31,2012-07-26
12146,2015-08-21,11,3,5810,15870P30,CSBR,CHAMPIONS ONCOLOGY INC,1988-11-25,2023-12-29
12149,2015-04-13,11,3,2834,48203L10,JNP,JUNIPER PHARMACEUTICALS INC,1988-07-28,2018-08-13
12166,1999-07-01,11,3,6020,76041610,FRBK,REPUBLIC FIRST BANCORP INC,1988-11-03,2023-08-22
12169,2013-07-01,11,1,6162,25811P85,DRL,DORAL FINANCIAL CORP,1988-12-19,2015-02-27
12173,2018-02-22,11,3,4813,36164V10,GNCMA,G C I LIBERTY INC,1988-08-22,2018-03-08
12175,2011-08-11,21,1,1011,39106410,GNI,GREAT NORTHERN IRON ORE PPTYS,1925-12-31,2015-04-06
12188,2002-10-01,11,2,5999,42236030,EAR,HEARUSA INC,1988-08-08,2011-05-16
12189,1988-12-13,11,3,6030,43332310,HIFS,HINGHAM INSTITUTION FOR SVGS MA,1988-12-13,2023-12-29
12190,2010-02-19,11,3,2810,89087830,TORM,T O R MINERALS INTL INC,1988-12-14,2018-02-09
12209,1988-12-29,11,3,2020,53191410,LWAY,LIFEWAY FOODS INC,1988-12-29,2023-12-29
12211,2006-12-11,11,1,3523,53555510,LNN,LINDSAY CORP,1988-10-12,2023-12-29
12214,1988-11-02,11,3,3670,54140210,LOGC,LOGIC DEVICES INC,1988-11-02,2011-03-09
12217,2008-06-13,11,3,3829,58342110,MEAS,MEASUREMENT SPECIALTIES INC,1988-09-28,2014-10-09
12219,2010-09-29,73,4,6726,46429B20,ECNS,ISHARES TRUST,2010-09-29,2023-12-29
12226,2012-01-04,11,3,2085,55303J10,MGPI,M G P INGREDIENTS INC,1988-10-20,2023-12-29
12248,2008-05-14,11,3,4011,74373710,PWX,PROVIDENCE & WORCESTER RR CO,1988-08-10,2016-11-01
12266,2018-01-08,11,3,2836,05368M10,CDMO,AVID BIOSERVICES INC,1988-08-11,2023-12-29
12269,2006-06-30,31,1,3714,89003020,TKS,TOMKINS PLC,1988-11-07,2010-09-23
12281,1988-10-13,11,3,6020,93070510,WAIN,WAINWRIGHT BANK & TRUST CO BOSTN,1988-10-13,2010-11-17
12287,2010-09-29,73,4,6726,46429B40,EPHE,ISHARES TRUST,2010-09-29,2023-12-29
12288,2013-09-04,74,2,6726,67074P10,CFD,NUVEEN DIVERSIFIED COMMODITY FD,2010-09-28,2016-12-23
12289,2010-09-21,73,4,6726,72201R81,CORP,PIMCO E T F TRUST,2010-09-21,2023-12-29
12290,2010-09-21,73,4,6726,72201R82,BABZ,PIMCO E T F TRUST,2010-09-21,2014-09-26
12291,2010-09-30,71,1,1221,76218Y10,RNO,RHINO RESOURCE PARTNERS L P,2010-09-30,2015-12-17
12292,2010-09-14,73,4,6726,78463X54,GNR,SPDR INDEX SHARES FUNDS,2010-09-14,2023-12-29
12293,2021-03-31,31,1,7389,30711Y30,SFUN,FANG HOLDINGS LTD,2010-09-17,2022-05-17
12294,2010-09-09,73,4,6726,92193250,VOOG,VANGUARD ADMIRAL FUNDS INC,2010-09-09,2023-12-29
12295,2010-09-09,73,4,6726,92193270,VOOV,VANGUARD ADMIRAL FUNDS INC,2010-09-09,2023-12-29
12296,2010-09-09,73,4,6726,92193277,VIOV,VANGUARD ADMIRAL FUNDS INC,2010-09-09,2023-12-29
12297,2010-09-09,73,4,6726,92193279,VIOG,VANGUARD ADMIRAL FUNDS INC,2010-09-09,2023-12-29
12301,2010-09-09,73,4,6726,92193282,VIOO,VANGUARD ADMIRAL FUNDS INC,2010-09-09,2023-12-29
12302,2010-09-09,73,4,6726,92193284,IVOV,VANGUARD ADMIRAL FUNDS INC,2010-09-09,2023-12-29
12303,2010-09-09,73,4,6726,92193286,IVOG,VANGUARD ADMIRAL FUNDS INC,2010-09-09,2023-12-29
12304,2010-09-09,73,4,6726,92193288,IVOO,VANGUARD ADMIRAL FUNDS INC,2010-09-09,2023-12-29
12305,2013-10-24,73,4,6726,92290836,VOO,VANGUARD INDEX FUNDS,2010-09-09,2023-12-29
12306,2010-09-24,73,4,6726,97717X85,CCX,WISDOMTREE TRUST,2010-09-24,2016-09-22
12307,2017-06-06,11,3,9999,03236M20,AMRS,AMYRIS INC,2010-09-28,2023-08-18
12308,2016-05-18,11,3,4841,16119P10,CHTR,CHARTER COMMUNICATIONS INC NEW,2010-09-14,2023-12-29
12309,2010-09-01,14,3,9999,35967110,FULL,FULL CIRCLE CAPITAL CORP,2010-09-01,2016-11-03
12310,2022-03-23,11,3,7389,16948W20,GGE,GREEN GIANT INC,2010-09-13,2023-12-29
12311,2010-09-15,11,3,7389,49372210,KEYP,KEYUAN PETROCHEMICALS INC,2010-09-15,2011-03-31
12312,2010-09-24,11,3,9999,80908T10,SQI,SCIQUEST INC NEW,2010-09-24,2016-07-28
12313,2010-09-22,73,3,6726,92206C73,VONE,VANGUARD SCOTTSDALE FUNDS,2010-09-22,2023-12-29
12314,2010-09-22,73,3,6726,92206C68,VONG,VANGUARD SCOTTSDALE FUNDS,2010-09-22,2023-12-29
12315,2010-09-22,73,3,6726,92206C71,VONV,VANGUARD SCOTTSDALE FUNDS,2010-09-22,2023-12-29
12316,2010-09-22,73,3,6726,92206C59,VTHR,VANGUARD SCOTTSDALE FUNDS,2010-09-22,2023-12-29
12317,2010-09-22,73,3,6726,92206C62,VTWG,VANGUARD SCOTTSDALE FUNDS,2010-09-22,2023-12-29
12318,2010-09-22,73,3,6726,92206C66,VTWO,VANGUARD SCOTTSDALE FUNDS,2010-09-22,2023-12-29
12321,2010-09-22,73,3,6726,92206C64,VTWV,VANGUARD SCOTTSDALE FUNDS,2010-09-22,2023-12-29
12322,2010-10-26,73,4,6726,00768Y80,GTAA,ADVISORSHARES TRUST,2010-10-26,2017-05-12
12323,2013-06-19,18,1,6798,13466Y10,CCG,CAMPUS CREST COMMUNITIES INC,2010-10-14,2016-03-02
12324,2010-10-01,31,1,3511,16951C10,MY,CHINA MING YANG WIND PWR GRP LTD,2010-10-01,2016-06-22
12325,2020-11-18,31,1,6799,23703Q20,DQ,DAQO NEW ENERGY CORP,2010-10-07,2023-12-29
12326,2022-03-31,74,4,6733,00326310,GLTR,ABRDN PRECIOUS MTLS BSKT ETF TR,2010-10-22,2023-12-29
12329,2019-03-04,18,1,6162,28852N10,EFC,ELLINGTON FINANCIAL INC,2010-10-08,2023-12-29
12330,2010-10-28,11,1,8099,30066A10,EXAM,EXAMWORKS GROUP INC,2010-10-28,2016-07-27
12331,2020-11-19,44,1,6733,40166410,GBAB,GUGGENHEIM TAX MUN BD & I G DB T,2010-10-27,2023-12-29
12332,2012-09-12,12,1,1021,44362810,HBM,HUDBAY MINERALS INC,2010-10-25,2023-12-29
12333,2021-09-01,73,4,6726,92189H80,REMX,VANECK E T F TRUST,2010-10-28,2023-12-29
12334,2021-09-01,73,4,6726,92189F75,GLCN,VANECK E T F TRUST,2010-10-14,2023-09-20
12337,2011-06-14,31,1,2834,81943P10,SHP,SHANGPHARMA CORP,2010-10-19,2013-03-27
12338,2021-07-06,75,4,6726,85207K10,PSLV,SPROTT PHYSICAL SILVER TRUST,2010-10-29,2023-12-29
12339,2016-12-01,31,1,8299,87408010,TAL,T A L EDUCATION GROUP,2010-10-20,2023-12-29
12340,2017-12-26,11,1,3465,89182610,TOWR,TOWER INTERNATIONAL INC,2010-10-15,2019-09-27
12341,2017-12-26,14,1,6722,95768B10,HYI,WESTERN ASSET HIGH YLD DEF OP FD,2010-10-27,2023-12-29
12342,2011-06-17,12,1,4412,G7997810,BOX,SEACUBE CONTAINER LEASING LTD,2010-10-28,2013-04-24
12345,2022-07-19,12,1,6719,N5374510,LYB,LYONDELLBASELL INDUSTRIES N V,2010-10-14,2023-12-29
12346,2010-10-14,12,1,2821,N5374511,LYB,LYONDELLBASELL INDUSTRIES N V,2010-10-14,2010-12-06
12347,2010-10-22,11,3,9999,00767E10,AEGR,AEGERION PHARMACEUTICALS INC,2010-10-22,2016-11-29
12348,2010-10-21,11,3,9999,10567B10,BBRG,BRAVO BRIO RESTAURANT GROUP INC,2010-10-21,2018-05-23
12349,2010-10-15,11,3,9999,09689U10,BODY,BODY CENTRAL CORP,2010-10-15,2014-07-08
12350,2021-11-05,11,3,9999,62526P10,MULN,MULLEN AUTOMOTIVE INC,2010-10-22,2023-12-29
12352,2010-10-01,31,3,9999,16950M10,CCIH,CHINACACHE INTL HLDGS LTD,2010-10-01,2019-05-17
12353,2010-10-29,31,3,9999,52116810,GAGA,LE GAGA HOLDINGS LTD,2010-10-29,2014-12-02
12354,2010-10-08,31,3,9999,37951A10,GEDU,GLOBAL EDUCATION & TECH GRP LTD,2010-10-08,2011-12-20
12355,2021-12-09,14,3,6799,44045A10,HRZN,HORIZON TECHNOLOGY FINANCE CORP,2010-10-29,2023-12-29
12356,2010-10-01,11,3,9999,49372310,KEYW,KEYW HOLDING CORP,2010-10-01,2019-06-11
12357,2013-02-01,31,3,9999,58403M20,MCOX,MECOX LANE LTD,2010-10-26,2016-04-14
12358,2022-12-12,11,3,4899,05552Q30,BIMI,BIMI INTERNATIONAL MEDICAL INC,2010-10-04,2023-12-29
12359,2010-10-19,11,3,9999,64118V10,NTSP,NETSPEND HOLDINGS INC,2010-10-19,2013-06-28
12360,2010-10-27,11,3,9999,69404D10,PACB,PACIFIC BIOSCIENCES CALIF INC,2010-10-27,2023-12-29
12362,2018-05-25,11,3,9999,85303B10,STND,STANDARD A V B FINANCIAL CORP,2010-10-07,2021-05-28
12363,2010-10-21,11,3,9999,92335C10,VRA,VERA BRADLEY INC,2010-10-21,2023-12-29
12364,2010-11-19,11,1,3674,00776710,ARX,AEROFLEX HOLDING CORP,2010-11-19,2014-09-12
12365,2011-06-14,31,1,7374,09172710,BITA,BITAUTO HOLDINGS LTD,2010-11-17,2020-11-04
12366,2010-11-17,11,1,8742,09950210,BAH,BOOZ ALLEN HAMILTON HOLDING CORP,2010-11-17,2023-12-29
12367,2020-09-30,31,2,2211,26605Q10,DXF,DUNXIN FINANCIAL HLDGS LTD,2010-11-23,2023-12-29
12368,2019-09-09,14,1,6722,19248Y10,PSF,COHEN & STEERS SLT PFD & INC FD,2010-11-24,2023-12-29
12369,2010-11-18,11,1,3711,37045V10,GM,GENERAL MOTORS CO,2010-11-18,2023-12-29
12370,2016-09-20,73,4,6726,37954Y86,GOEX,GLOBAL X FUNDS,2010-11-04,2023-12-29
12371,2010-11-10,73,4,6726,37950E74,NORW,GLOBAL X FUNDS,2010-11-10,2021-10-29
12372,2015-11-18,73,4,6726,37954Y87,URA,GLOBAL X FUNDS,2010-11-05,2023-12-29
12373,2021-03-31,11,1,6798,44267D10,HHC,HOWARD HUGHES CORP,2010-11-10,2023-12-29
12374,2020-10-14,11,3,3674,45772F10,IPHI,INPHI CORP,2010-11-11,2021-04-20
12375,2010-11-10,73,4,6726,46429B70,ERUS,ISHARES TRUST,2010-11-10,2015-01-23
12376,2020-09-29,14,1,6722,48661E10,KMF,KAYNE ANDERSON NEXT EN & INF INC,2010-11-24,2023-11-10
12377,2020-03-11,31,1,6719,65487X10,NOAH,NOAH HOLDINGS LTD,2010-11-10,2023-12-29
12379,2017-12-26,44,1,6722,67074Q10,NBD,NUVEEN BUILD AMERICA BOND OPP FD,2010-11-24,2018-11-16
12380,2013-10-28,11,3,7374,70021530,PCYG,PARK CITY GROUP INC,2010-11-02,2023-12-29
12381,2010-11-01,73,4,6726,72201R80,TRSY,PIMCO E T F TRUST,2010-11-01,2014-03-10
12382,2010-12-03,31,1,2711,74343G20,PRIS,PROMOTORA DE INFORMACIONES S A,2010-12-03,2014-09-22
12383,2010-12-03,31,1,2711,74343G30,PRIS,PROMOTORA DE INFORMACIONES S A,2010-12-03,2014-07-14
12384,2013-06-17,11,1,4613,81663A10,SEMG,SEMGROUP CORP,2010-11-11,2019-12-04
12385,2021-01-19,31,1,6726,86562M20,SMFG,SUMITOMO MITSUI FINANCIAL GP INC,2010-11-01,2023-12-29
12388,2010-11-24,31,1,6531,87205810,SYSW,SYSWIN INC,2010-11-24,2013-04-09
12389,2010-11-05,11,2,1389,89600B20,TPLM,TRIANGLE PETROLEUM CORP,2010-11-05,2017-03-24
12390,2010-11-02,31,1,8299,98418W10,XUE,XUEDA EDUCATION GROUP,2010-11-02,2016-06-03
12391,2010-11-04,12,1,4412,Y1771G10,CMRE,COSTAMARE INC,2010-11-04,2023-12-29
12392,2010-11-24,11,3,9999,03242010,ANAC,ANACOR PHARMACEUTICALS INC,2010-11-24,2016-06-23
12396,2010-11-03,31,3,9999,82935910,CTE,SINOTECH ENERGY LTD,2010-11-03,2011-08-16
12397,2020-10-21,12,3,9999,Y2726512,GLBS,GLOBUS MARITIME LTD,2010-11-26,2023-12-29
12398,2010-11-11,11,3,9999,20454K10,GNOM,COMPLETE GENOMICS INC,2010-11-11,2013-03-18
12399,2010-11-19,12,3,9999,45322N10,IMRS,IMRIS INC,2010-11-19,2015-06-03
12400,2012-06-20,11,3,9999,50212V10,LPLA,L P L FINANCIAL HOLDINGS INC,2010-11-18,2023-12-29
12401,2010-11-19,12,3,9999,G5532910,LZEN,LIZHAN ENVIRONMENTAL CORP,2010-11-19,2012-10-12
12402,2010-11-05,11,3,9999,74165N10,PRMW,PRIMO WATER CORP,2010-11-05,2020-02-28
12403,2010-11-10,31,3,9999,74939410,RDA,R D A MICROELECTRONICS INC,2010-11-10,2014-07-18
12405,2010-11-03,12,3,9999,M9068E10,SODA,SODASTREAM INTERNATIONAL LTD,2010-11-03,2018-12-04
12406,2010-11-01,11,3,9999,78468K10,SPBC,S P BANCORP INC,2010-11-01,2014-10-17
12409,2010-11-16,11,3,8051,86677E10,SUNH,SUN HEALTHCARE GROUP INC NEW,2010-11-16,2012-12-03
12410,2010-11-05,11,3,9999,35804H10,TFM,FRESH MARKET INC,2010-11-05,2016-04-27
12411,2015-08-03,12,3,9999,03879J10,ABUS,ARBUTUS BIOPHARMA CORP,2010-11-15,2023-12-29
12412,2010-11-01,73,3,6726,92204267,VNQI,VANGUARD INTL EQUITY INDEX FUNDS,2010-11-01,2023-12-29
12413,2015-07-01,11,3,9999,98978L20,ZGNX,ZOGENIX INC,2010-11-23,2022-03-04
12431,2020-03-02,12,1,3822,G8994E10,TT,TRANE TECHNOLOGIES PLC,1925-12-31,2023-12-29
12437,2014-01-07,11,1,2411,76117W10,RFP,RESOLUTE FOREST PRODUCTS INC,2010-12-20,2023-02-28
12438,2010-12-01,73,4,6726,00768Y50,HYLD,ADVISORSHARES TRUST,2010-12-01,2018-06-22
12439,2010-12-22,12,2,1479,05347010,AVL,AVALON RARE METALS INC,2010-12-22,2015-12-17
12440,2010-12-08,11,2,7361,22945C10,CTP,CTPARTNERS EXECUTIVE SEARCH INC,2010-12-08,2015-06-22
12441,2010-12-08,73,4,6726,25459W18,FLYX,DIREXION SHARES E T F TRUST,2010-12-08,2011-10-10
12442,2020-04-23,73,4,6726,25460G88,DUST,DIREXION SHARES E T F TRUST,2010-12-08,2023-12-29
12443,2020-04-23,73,4,6726,25460G78,NUGT,DIREXION SHARES E T F TRUST,2010-12-08,2023-12-29
12444,2010-12-08,31,1,5961,26833A10,DANG,E COMMERCE CHINA DANGDANG INC,2010-12-08,2016-09-20
12445,2010-12-03,74,4,6726,26923B10,WITE,E T F S WHITE METALS BASKET TR,2010-12-03,2016-03-02
12446,2017-02-27,11,3,4813,37891B10,GLBR,GLOBAL BROKERAGE INC,2010-12-02,2017-12-28
12447,2014-12-22,12,1,1044,32076V10,AG,FIRST MAJESTIC SILVER CORP,2010-12-15,2023-12-29
12448,2021-04-05,11,1,6029,33616C10,FRC,FIRST REPUBLIC BANK S F NEW,2010-12-09,2023-04-28
12449,2010-12-15,11,1,7389,33904110,FLT,FLEETCOR TECHNOLOGIES INC,2010-12-15,2023-12-29
12450,2010-12-17,11,1,6411,34954W10,FRF,FORTEGRA FINANCIAL CORP,2010-12-17,2014-12-03
12451,2017-01-11,11,1,6221,36268W10,GCAP,GAIN CAPITAL HOLDINGS INC,2010-12-15,2020-07-30
12452,2010-12-23,11,2,3841,45685K10,INFU,INFUSYSTEM HOLDINGS INC,2010-12-23,2023-12-29
12453,2010-12-03,73,4,6726,46429B74,STIP,ISHARES TRUST,2010-12-03,2023-12-29
12454,2010-12-14,31,1,7371,46489B10,ISS,ISOFTSTONE HOLDINGS LTD,2010-12-14,2014-08-29
12455,2010-12-10,31,1,5511,52635310,LAS,LENTUO INTERNATIONAL INC,2010-12-10,2015-04-01
12456,2011-01-04,11,1,3663,62009710,MMI,MOTOROLA MOBILITY HOLDINGS INC,2011-01-04,2012-05-21
12457,2018-06-04,73,3,6726,46138E58,KBWP,INVESCO E T F TRUST II,2010-12-02,2023-12-29
12460,2010-12-02,73,4,6726,73936Q78,KBWX,POWERSHARES E T F TRUST II,2010-12-02,2014-02-18
12461,2018-06-04,73,3,6726,46138E61,KBWD,INVESCO E T F TRUST II,2010-12-02,2023-12-29
12462,2018-06-04,73,3,6726,46138E59,KBWY,INVESCO E T F TRUST II,2010-12-02,2023-12-29
12463,2010-12-09,73,4,6726,74347X31,RALS,PROSHARES TRUST,2010-12-09,2022-05-02
12464,2010-12-17,71,1,1311,74734R10,QRE,Q R ENERGY L P,2010-12-17,2014-11-19
12465,2010-12-08,73,4,6726,78355W53,EWEM,RYDEX E T F TRUST,2010-12-08,2018-04-06
12468,2010-12-08,73,4,6726,78355W54,EWEF,RYDEX E T F TRUST,2010-12-08,2013-03-15
12469,2016-01-26,73,4,6726,78355W57,EWMC,RYDEX E T F TRUST,2010-12-08,2018-04-06
12470,2016-01-26,73,4,6726,78355W58,EWSC,RYDEX E T F TRUST,2010-12-08,2018-04-06
12471,2010-12-08,73,4,6726,78355W59,EWRI,RYDEX E T F TRUST,2010-12-08,2016-01-26
12472,2022-04-11,44,1,6722,86164T10,EDF,VIRTUS STONE HARBOR EM MA IN FD,2010-12-23,2023-12-29
12473,2017-09-11,11,1,4213,49904910,KNX,KNIGHT SWIFT TRANSPORT HDLGS INC,2010-12-16,2023-12-29
12476,2020-02-20,11,1,1382,87612G10,TRGP,TARGA RESOURCES CORP,2010-12-07,2023-12-29
12477,2019-08-13,11,1,6531,93148P10,WD,WALKER & DUNLOP INC,2010-12-15,2023-12-29
12478,2012-08-27,31,1,3663,98742U10,YOKU,YOUKU TUDOU INC,2010-12-08,2016-04-05
12479,2010-12-13,12,3,9999,G0636810,AAC,AUSTRALIA ACQUISITION CORP,2010-12-13,2012-10-15
12480,2010-12-20,11,3,6022,00086810,ACNB,A C N B CORP,2010-12-20,2023-12-29
12481,2010-12-09,31,3,9999,09777B10,BONA,BONA FILM GROUP LTD,2010-12-09,2016-04-08
12484,2015-05-19,11,3,8000,16950V20,CPGI,CHINA SHENGDA PACKAGING GRP INC,2010-12-10,2015-09-15
12485,2014-12-12,11,3,1090,83002F10,SIXD,6D GLOBAL TECHNOLOGIES INC,2010-12-15,2015-09-10
12486,2019-08-08,11,3,3220,26810220,DYSL,DYNASIL CORPORATION OF AMERICA,2010-12-17,2019-08-23
12487,2010-12-22,11,3,6035,43708L10,HFBL,HOME FEDERAL BANCORP INC LA,2010-12-22,2023-12-29
12488,2016-04-18,11,3,9999,81664520,LEDS,SEMILEDS CORP,2010-12-09,2023-12-29
12489,2010-12-10,31,3,9999,83084G10,MOBI,SKY MOBI LTD,2010-12-10,2016-11-16
12490,2021-12-03,11,1,3571,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,1925-12-31,2023-12-29
12492,2016-08-22,31,3,9999,68841020,OSN,OSSEN INNOVATION CO LTD,2010-12-21,2021-09-09
12493,2010-12-16,11,3,7372,74727D30,QADA,QAD INC,2010-12-16,2021-11-04
12494,2010-12-15,11,3,9999,76658210,RNET,RIGNET INC,2010-12-15,2021-04-30
12495,2021-11-16,12,3,6022,G9094C10,TROO,T R O O P S INC,2010-12-20,2023-12-29
12496,2010-12-10,11,3,9999,90457220,UNXL,UNI PIXEL INC,2010-12-10,2017-09-11
12497,2014-07-14,11,3,9999,04539610,ASMB,ASSEMBLY BIOSCIENCES INC,2010-12-17,2023-12-29
12498,2011-01-26,11,3,9999,03283810,ANCB,ANCHOR BANCORP WA,2011-01-26,2018-11-15
12499,2011-01-28,31,3,9999,05534720,BCDS,B C D SEMICONDUCTOR MANUFACT LTD,2011-01-28,2013-03-05
12500,2022-11-15,12,3,9999,Y6730515,PSHG,PERFORMANCE SHIPPING INC,2011-01-19,2023-12-29
12501,2011-01-25,11,3,9999,30556030,FRP,FAIRPOINT COMMUNICATIONS INC,2011-01-25,2017-07-03
12502,2011-01-14,11,3,9999,67560710,OFED,OCONEE FEDERAL FINANCIAL CORP,2011-01-14,2023-07-31
12503,2011-06-13,11,1,3711,63934E10,NAV,NAVISTAR INTERNATIONAL CORP,1925-12-31,2021-06-30
12505,2011-01-20,14,3,9999,69154310,OXLC,OXFORD LANE CAPITAL CORP,2011-01-20,2023-12-29
12506,2011-01-25,12,3,9999,G8861510,TBET,TIBET PHARMACEUTICALS INC,2011-01-25,2012-04-02
12507,2011-01-28,12,3,9999,G9328510,VELT,VELTI PLC,2011-01-28,2013-12-13
12508,2011-01-28,73,3,6726,92190976,VXUS,VANGUARD STAR FUNDS,2011-01-28,2023-12-29
12509,2011-01-20,11,3,9999,97788010,WBKC,WOLVERINE BANCORP INC,2011-01-20,2017-10-16
12510,2021-02-08,73,4,6726,00768Y41,HDGE,ADVISORSHARES TRUST,2011-01-27,2023-12-29
12513,2011-01-13,18,1,6798,02401310,AAT,AMERICAN ASSETS TRUST INC,2011-01-13,2023-12-29
12514,2022-07-01,44,1,6722,00305710,ACP,ABRDN INCOME CREDIT STRATS FUND,2011-01-27,2023-12-29
12515,2020-06-03,11,1,6022,06652K10,BKU,BANKUNITED INC,2011-01-28,2023-12-29
